BOARD;CHANNEL;TIMETAG;ENERGY;CALIB_ENERGY;ENERGYSHORT;FLAGS
0;0;19759051152000;651;456.442;63;0x0
0;0;19760317224000;56;39.2638;12;0x0
0;0;19774116024000;75;52.5855;13;0x0
0;0;19789409712000;615;431.201;59;0x0
0;0;19834778136000;610;427.695;53;0x0
0;0;20005525088000;69;48.3787;10;0x0
0;0;20035254088000;124;86.9414;16;0x0
0;0;20171511636000;88;61.7003;18;0x0
0;0;20228841944000;125;87.6425;18;0x0
0;0;20256953516000;115;80.6311;17;0x0
0;1;19774116008000;575;609.213;64;0x0
0;1;19789409716000;259;274.411;29;0x0
0;1;19834778140000;273;289.244;31;0x0
0;1;20005525072000;632;669.604;56;0x0
0;1;20035254076000;364;385.658;40;0x0
0;1;20171511612000;273;289.244;29;0x0
0;1;20228841944000;229;242.626;32;0x0
0;1;20256953504000;493;522.334;52;0x0
0;1;20341690444000;303;321.029;39;0x0
0;1;20347010740000;93;98.5335;20;0x0
0;0;20341690448000;184;129.01;23;0x0
0;0;20347010724000;162;113.585;18;0x0
0;0;20352081416000;272;190.71;30;0x0
0;0;20352081976000;33;23.1376;14;0x0
0;0;20383275528000;380;266.433;38;0x0
0;0;20423308568000;53;37.1604;11;0x0
0;0;20432951776000;448;314.111;42;0x0
0;0;20604299584000;96;67.3094;16;0x0
0;0;20646474640000;58;40.6661;10;0x0
0;0;20760570216000;257;180.193;29;0x0
0;1;20352081412000;454;481.013;44;0x0
0;1;20383275528000;239;253.221;30;0x0
0;1;20423308556000;338;358.111;37;0x0
0;1;20432951780000;210;222.495;27;0x0
0;1;20604299572000;620;656.89;66;0x0
0;1;20646474620000;614;650.533;55;0x0
0;1;20760570240000;101;107.01;21;0x0
0;1;20762823432000;594;629.343;49;0x0
0;1;20841119212000;270;286.065;32;0x0
0;1;20900757840000;145;153.628;25;0x0
0;0;20762823448000;91;63.8037;14;0x0
0;0;20841119212000;208;145.837;26;0x0
0;0;20900757828000;680;476.775;60;0x0
0;0;20922851820000;286;200.526;33;0x0
0;0;21000557792000;188;131.814;27;0x0
0;0;21065471904000;80;56.0912;11;0x0
0;0;21068600124000;279;195.618;32;0x0
0;0;21137775064000;156;109.378;20;0x0
0;0;21145063592000;409;286.766;44;0x0
0;0;21169838928000;190;133.217;26;0x0
0;1;20922851828000;200;211.9;36;0x0
0;1;21000557800000;183;193.889;29;0x0
0;1;21065471892000;588;622.986;58;0x0
0;1;21068600148000;71;75.2245;15;0x0
0;1;21137775112000;75;79.4625;25;0x0
0;1;21145063588000;413;437.574;45;0x0
0;1;21169838916000;523;554.119;49;0x0
0;1;21228294428000;415;439.693;49;0x0
0;1;21255649028000;634;671.723;63;0x0
0;1;21289582092000;269;285.006;34;0x0
0;0;21228294432000;201;140.929;27;0x0
0;0;21255649064000;69;48.3787;16;0x0
0;0;21289582092000;173;121.297;19;0x0
0;0;21388787396000;22;15.4251;11;0x0
0;0;21511697072000;703;492.901;56;0x0
0;0;21530729456000;69;48.3787;16;0x0
0;0;21558707620000;351;246.1;34;0x0
0;0;21598278644000;50;35.057;16;0x0
0;0;21626342220000;200;140.228;24;0x0
0;0;21699234020000;259;181.595;32;0x0
0;1;21388787408000;1307;1384.77;114;0x0
0;1;21511697088000;128;135.616;23;0x0
0;1;21530729428000;611;647.355;59;0x0
0;1;21558707604000;4095;4338.65;292;0x80
0;1;21598278584000;398;421.681;47;0x0
0;1;21626342216000;265;280.768;29;0x0
0;1;21699234024000;186;197.067;25;0x0
0;1;21738572200000;232;245.804;32;0x0
0;1;21789693456000;576;610.272;61;0x0
0;1;21821437036000;583;617.689;62;0x0
0;0;21738572196000;385;269.939;44;0x0
0;0;21789693460000;165;115.688;20;0x0
0;0;21821437044000;107;75.022;15;0x0
0;0;21914486956000;439;307.8;41;0x0
0;0;21921933180000;712;499.212;58;0x0
0;0;21935786444000;160;112.182;23;0x0
0;0;21940211440000;122;85.5391;14;0x0
0;0;21963037212000;628;440.316;55;0x0
0;0;21999528692000;186;130.412;22;0x0
0;0;22056178912000;268;187.906;33;0x0
0;1;21914486964000;255;270.173;33;0x0
0;1;21921933188000;275;291.363;35;0x0
0;1;21935786440000;572;606.034;57;0x0
0;1;21940211432000;448;474.656;48;0x0
0;1;21963037224000;227;240.507;32;0x0
0;1;21999528684000;523;554.119;54;0x0
0;1;22056178912000;352;372.944;42;0x0
0;1;22057764948000;377;399.432;42;0x0
0;1;22118238512000;127;134.556;22;0x0
0;1;22119766916000;108;114.426;20;0x0
0;0;22057764952000;194;136.021;26;0x0
0;0;22118238504000;499;349.869;47;0x0
0;0;22119766896000;752;527.257;74;0x0
0;0;22144209624000;88;61.7003;15;0x0
0;0;22279145788000;174;121.998;25;0x0
0;0;22436838748000;34;23.8388;11;0x0
0;0;22495584348000;62;43.4707;11;0x0
0;0;22510703548000;89;62.4015;18;0x0
0;0;22653141776000;166;116.389;23;0x0
0;0;22719659520000;236;165.469;25;0x0
0;1;22144209604000;591;626.165;60;0x0
0;1;22279145780000;349;369.766;38;0x0
0;1;22436838676000;354;375.063;41;0x0
0;1;22495584324000;287;304.077;38;0x0
0;1;22510703536000;202;214.019;26;0x0
0;1;22653141768000;568;601.796;67;0x0
0;1;22719659516000;509;539.286;49;0x0
0;1;22719660060000;87;92.1765;31;0x0
0;1;22732328564000;156;165.282;24;0x0
0;1;22944444860000;393;416.384;47;0x0
0;0;22732328556000;352;246.801;36;0x0
0;0;22944444864000;374;262.226;39;0x0
0;0;22944445408000;44;30.8502;17;0x0
0;0;22977203892000;520;364.593;49;0x0
0;0;23081571068000;118;82.7345;18;0x0
0;0;23201627608000;404;283.261;46;0x0
0;0;23201628164000;56;39.2638;22;0x0
0;0;23313432596000;270;189.308;33;0x0
0;0;23313433120000;38;26.6433;19;0x0
0;0;23431337456000;252;176.687;28;0x0
0;1;22944445480000;49;51.9155;23;0x0
0;1;22977203920000;112;118.664;22;0x0
0;1;23081571056000;572;606.034;58;0x0
0;1;23201627604000;589;624.046;62;0x0
0;1;23201628132000;87;92.1765;31;0x0
0;1;23313432592000;326;345.397;36;0x0
0;1;23431337460000;221;234.15;27;0x0
0;1;23447921032000;213;225.674;26;0x0
0;1;23456924984000;123;130.319;21;0x0
0;1;23612928748000;399;422.741;41;0x0
0;0;23447921040000;82;57.4935;13;0x0
0;0;23456924972000;185;129.711;23;0x0
0;0;23612928756000;216;151.446;28;0x0
0;0;23735850904000;197;138.125;25;0x0
0;0;23761036524000;311;218.055;36;0x0
0;0;23881887272000;196;137.423;21;0x0
0;0;23909135396000;129;90.4471;21;0x0
0;0;24016087844000;677;474.672;61;0x0
0;0;24044908096000;522;365.995;50;0x0
0;0;24252745580000;164;114.987;23;0x0
0;1;23735850904000;436;461.942;45;0x0
0;1;23761036520000;469;496.906;45;0x0
0;1;23881887268000;296;313.612;35;0x0
0;1;23909135388000;581;615.57;67;0x0
0;1;24016087848000;251;265.935;28;0x0
0;1;24044908108000;126;133.497;17;0x0
0;1;24252745572000;538;570.011;56;0x0
0;1;24261748012000;574;608.153;58;0x0
0;1;24334686800000;611;647.355;58;0x0
0;1;24369049232000;171;181.175;28;0x0
0;0;24261748056000;55;38.5627;16;0x0
0;0;24334686820000;111;77.8265;17;0x0
0;0;24369049224000;229;160.561;28;0x0
0;0;24382172908000;463;324.628;48;0x0
0;0;24460304904000;109;76.4243;15;0x0
0;0;24515952856000;586;410.868;48;0x0
0;0;24533247124000;234;164.067;25;0x0
0;0;24542031900000;179;125.504;23;0x0
0;0;24542910688000;120;84.1368;15;0x0
0;0;24564721820000;92;64.5049;16;0x0
0;1;24382172908000;375;397.313;43;0x0
0;1;24460304908000;119;126.081;20;0x0
0;1;24515952864000;299;316.791;38;0x0
0;1;24533247120000;481;509.62;55;0x0
0;1;24542031892000;530;561.535;54;0x0
0;1;24542910700000;149;157.866;32;0x0
0;1;24564721800000;620;656.89;54;0x0
0;1;24569527680000;576;610.272;52;0x0
0;1;24628388128000;86;91.117;25;0x0
0;1;24645861172000;328;347.516;36;0x0
0;0;24569527692000;103;72.2174;15;0x0
0;0;24628388080000;806;565.119;68;0x0
0;0;24645861184000;53;37.1604;22;0x0
0;0;24775176740000;576;403.857;47;0x0
0;0;24839521716000;166;116.389;22;0x0
0;0;24866059080000;184;129.01;19;0x0
0;0;24878629716000;125;87.6425;18;0x0
0;0;24959321140000;117;82.0334;19;0x0
0;0;24975725900000;58;40.6661;13;0x0
0;0;25058458056000;730;511.832;73;0x0
0;1;24775176744000;204;216.138;28;0x0
0;1;24839521708000;572;606.034;72;0x0
0;1;24866059072000;544;576.368;53;0x0
0;1;24866059620000;75;79.4625;23;0x0
0;1;24878629704000;534;565.773;53;0x0
0;1;24959321128000;602;637.819;68;0x0
0;1;24975725888000;273;289.244;32;0x0
0;1;25058458056000;489;518.096;48;0x0
0;1;25063485416000;463;490.549;53;0x0
0;1;25063585404000;623;660.069;59;0x0
0;0;25063485432000;104;72.9186;17;0x0
0;0;25063585436000;80;56.0912;17;0x0
0;0;25088806244000;90;63.1026;16;0x0
0;0;25092428232000;108;75.7231;17;0x0
0;0;25094686708000;47;32.9536;13;0x0
0;0;25115199992000;61;42.7695;13;0x0
0;0;25131240740000;52;36.4593;14;0x0
0;0;25265314268000;257;180.193;31;0x0
0;0;25280123304000;106;74.3208;19;0x0
0;0;25290736484000;132;92.5505;20;0x0
0;1;25088806220000;567;600.737;56;0x0
0;1;25092428256000;110;116.545;29;0x0
0;1;25094686688000;100;105.95;21;0x0
0;1;25115199968000;635;672.783;68;0x0
0;1;25131240708000;661;700.33;64;0x0
0;1;25265314260000;492;521.274;45;0x0
0;1;25280123292000;623;660.069;56;0x0
0;1;25290736468000;584;618.748;57;0x0
0;1;25310648712000;236;250.042;27;0x0
0;1;25347820564000;280;296.66;37;0x0
0;0;25310648708000;530;371.604;48;0x0
0;0;25347820564000;134;93.9528;17;0x0
0;0;25433287368000;157;110.079;21;0x0
0;0;25446488552000;179;125.504;21;0x0
0;0;25527342568000;54;37.8616;11;0x0
0;0;25564433532000;175;122.7;25;0x0
0;0;25634748140000;109;76.4243;16;0x0
0;0;25638747744000;105;73.6197;17;0x0
0;0;25691385548000;212;148.642;23;0x0
0;0;25710926548000;106;74.3208;16;0x0
0;1;25433287360000;372;394.134;38;0x0
0;1;25446488552000;300;317.85;36;0x0
0;1;25527342540000;589;624.046;62;0x0
0;1;25564433572000;143;151.509;21;0x0
0;1;25634748124000;475;503.263;48;0x0
0;1;25638747756000;102;108.069;20;0x0
0;1;25691385544000;221;234.15;23;0x0
0;1;25710926544000;271;287.125;38;0x0
0;1;25756578776000;182;192.829;27;0x0
0;1;25805545876000;747;791.447;74;0x0
0;0;25756578796000;60;42.0684;22;0x0
0;0;25805545952000;23;16.1262;9;0x0
0;0;25854525804000;160;112.182;20;0x0
0;0;25869495052000;157;110.079;17;0x0
0;0;25930790644000;363;254.514;41;0x0
0;0;25930791196000;43;30.149;16;0x0
0;0;26020958964000;220;154.251;28;0x0
0;0;26055428384000;123;86.2402;17;0x0
0;0;26077676036000;661;463.454;64;0x0
0;0;26218944172000;213;149.343;26;0x0
0;1;25854525812000;185;196.008;29;0x0
0;1;25869495044000;533;564.714;50;0x0
0;1;25930790640000;442;468.299;45;0x0
0;1;26020958960000;482;510.679;53;0x0
0;1;26055428372000;601;636.76;56;0x0
0;1;26077676116000;60;63.57;23;0x0
0;1;26218944168000;343;363.409;38;0x0
0;1;26295751256000;340;360.23;34;0x0
0;1;26339702208000;962;1019.24;79;0x0
0;1;26376795908000;143;151.509;19;0x0
0;0;26295751268000;138;96.7573;20;0x0
0;0;26339702220000;185;129.711;24;0x0
0;0;26376795900000;635;445.224;60;0x0
0;0;26439737656000;91;63.8037;13;0x0
0;0;26553094796000;65;45.5741;14;0x0
0;0;26564194940000;96;67.3094;15;0x0
0;0;26588828400000;57;39.965;12;0x0
0;0;26592494116000;77;53.9878;14;0x0
0;0;26631825280000;446;312.708;40;0x0
0;0;26765287700000;260;182.296;27;0x0
0;1;26439737644000;614;650.533;69;0x0
0;1;26553094784000;332;351.754;40;0x0
0;1;26564194928000;592;627.224;64;0x0
0;1;26588828380000;619;655.831;65;0x0
0;1;26592494096000;461;488.43;43;0x0
0;1;26631825284000;219;232.031;35;0x0
0;1;26765287692000;480;508.56;53;0x0
0;1;26768153612000;449;475.716;45;0x0
0;1;26794076260000;292;309.374;37;0x0
0;1;26809114956000;173;183.294;26;0x0
0;0;26768153624000;91;63.8037;14;0x0
0;0;26794076268000;83;58.1946;12;0x0
0;0;26809114944000;350;245.399;33;0x0
0;0;26865507072000;182;127.607;20;0x0
0;0;26881344664000;84;58.8958;13;0x0
0;0;26967042124000;265;185.802;33;0x0
0;0;26974759768000;120;84.1368;19;0x0
0;0;27058920072000;191;133.918;22;0x0
0;0;27160411904000;116;81.3322;19;0x0
0;0;27186605876000;325;227.87;31;0x0
0;1;26865507076000;154;163.163;21;0x0
0;1;26881344656000;594;629.343;56;0x0
0;1;26967042124000;197;208.722;21;0x0
0;1;26974759760000;332;351.754;35;0x0
0;1;27058920068000;546;578.487;59;0x0
0;1;27160411896000;603;638.879;60;0x0
0;1;27186605896000;91;96.4145;18;0x0
0;1;27186606556000;16;16.952;10;0x0
0;1;27238662408000;600;635.7;60;0x0
0;1;27278086388000;606;642.057;70;0x0
0;0;27238662440000;63;44.1718;12;0x0
0;0;27278086400000;113;79.2288;16;0x0
0;0;27321561048000;205;143.734;26;0x0
0;0;27398398620000;126;88.3436;16;0x0
0;0;27428543788000;138;96.7573;20;0x0
0;0;27448152484000;233;163.366;25;0x0
0;0;27572419380000;206;144.435;24;0x0
0;0;27595791736000;211;147.941;27;0x0
0;0;27627116756000;157;110.079;21;0x0
0;0;27628127324000;209;146.538;26;0x0
0;1;27321561044000;505;535.048;48;0x0
0;1;27398398648000;89;94.2955;22;0x0
0;1;27428543776000;546;578.487;49;0x0
0;1;27448152472000;868;919.646;66;0x0
0;1;27448153092000;117;123.962;40;0x0
0;1;27572419380000;284;300.898;35;0x0
0;1;27595791732000;322;341.159;37;0x0
0;1;27627116760000;120;127.14;16;0x0
0;1;27628127324000;235;248.983;28;0x0
0;1;27628154336000;609;645.236;65;0x0
0;0;27628154352000;88;61.7003;14;0x0
0;0;27665899344000;53;37.1604;12;0x0
0;0;27674485492000;205;143.734;25;0x0
0;0;27820375820000;169;118.493;23;0x0
0;0;27852057880000;547;383.524;47;0x0
0;0;27903987812000;86;60.298;13;0x0
0;0;27939537912000;89;62.4015;16;0x0
0;0;27954424172000;139;97.4585;21;0x0
0;0;27966564804000;517;362.489;54;0x0
0;0;27966565360000;70;49.0798;25;0x0
0;1;27665899308000;441;467.24;40;0x0
0;1;27674485508000;116;122.902;23;0x0
0;1;27820375812000;397;420.622;37;0x0
0;1;27852057904000;100;105.95;19;0x0
0;1;27903987804000;583;617.689;61;0x0
0;1;27939537888000;588;622.986;60;0x0
0;1;27954424160000;555;588.023;53;0x0
0;1;27966564804000;445;471.478;46;0x0
0;1;28080271712000;93;98.5335;28;0x0
0;1;28285227516000;203;215.079;30;0x0
0;0;28080271680000;114;79.93;14;0x0
0;0;28285227508000;543;380.719;58;0x0
0;0;28377419332000;71;49.7809;16;0x0
0;0;28473989248000;152;106.573;22;0x0
0;0;28547432688000;122;85.5391;18;0x0
0;0;28556801236000;189;132.515;25;0x0
0;0;28566472740000;92;64.5049;13;0x0
0;0;28622595216000;284;199.124;30;0x0
0;0;28650951272000;82;57.4935;16;0x0
0;0;28669429280000;117;82.0334;15;0x0
0;1;28377419324000;149;157.866;28;0x0
0;1;28473989284000;60;63.57;16;0x0
0;1;28547432676000;587;621.927;69;0x0
0;1;28556801240000;229;242.626;35;0x0
0;1;28566472728000;578;612.391;57;0x0
0;1;28622595216000;244;258.518;29;0x0
0;1;28650951256000;580;614.51;59;0x0
0;1;28669429268000;568;601.796;55;0x0
0;1;28712845544000;270;286.065;29;0x0
0;1;28731597268000;321;340.1;43;0x0
0;0;28712845560000;65;45.5741;10;0x0
0;0;28731597268000;172;120.596;21;0x0
0;0;28760387624000;147;103.068;22;0x0
0;0;28808233116000;75;52.5855;10;0x0
0;0;28956008488000;93;65.206;11;0x0
0;0;28960854144000;118;82.7345;16;0x0
0;0;29019855484000;71;49.7809;12;0x0
0;0;29034661620000;388;272.042;42;0x0
0;0;29087671300000;208;145.837;24;0x0
0;0;29220251512000;126;88.3436;17;0x0
0;1;28760387620000;283;299.839;33;0x0
0;1;28808233100000;574;608.153;65;0x0
0;1;28956008504000;134;141.973;25;0x0
0;1;28960854132000;557;590.142;60;0x0
0;1;29019855464000;628;665.366;67;0x0
0;1;29034661624000;224;237.328;29;0x0
0;1;29087671296000;529;560.476;52;0x0
0;1;29220251504000;446;472.537;50;0x0
0;1;29253088204000;214;226.733;28;0x0
0;1;29366936312000;93;98.5335;27;0x0
0;0;29253088208000;119;83.4357;17;0x0
0;0;29366936276000;135;94.6539;16;0x0
0;0;29421810820000;445;312.007;42;0x0
0;0;29421811384000;54;37.8616;23;0x0
0;0;29457706072000;149;104.47;17;0x0
0;0;29553571820000;181;126.906;21;0x0
0;0;29636675716000;78;54.6889;12;0x0
0;0;29685631392000;150;105.171;19;0x0
0;0;29737871736000;180;126.205;28;0x0
0;0;29804806644000;230;161.262;21;0x0
0;1;29421810820000;374;396.253;35;0x0
0;1;29457706064000;453;479.954;46;0x0
0;1;29553571812000;524;555.178;54;0x0
0;1;29636675708000;281;297.72;32;0x0
0;1;29685631384000;577;611.332;56;0x0
0;1;29737871728000;544;576.368;62;0x0
0;1;29804806640000;435;460.883;48;0x0
0;1;29860403404000;68;72.046;20;0x0
0;1;29860927560000;164;173.758;23;0x0
0;1;30085291748000;72;76.284;21;0x0
0;0;29860403356000;434;304.295;40;0x0
0;0;29860927552000;142;99.5619;22;0x0
0;0;30085291700000;712;499.212;66;0x0
0;0;30088860168000;339;237.686;37;0x0
0;0;30247826280000;68;47.6775;13;0x0
0;0;30397127192000;152;106.573;18;0x0
0;0;30458475520000;104;72.9186;14;0x0
0;0;30458476112000;20;14.0228;9;0x0
0;0;30460920604000;96;67.3094;13;0x0
0;0;30557530680000;71;49.7809;13;0x0
0;1;30088860168000;264;279.708;31;0x0
0;1;30247826252000;620;656.89;58;0x0
0;1;30397127196000;178;188.591;25;0x0
0;1;30458475508000;580;614.51;56;0x0
0;1;30458476048000;88;93.236;32;0x0
0;1;30460920588000;570;603.915;49;0x0
0;1;30460921120000;89;94.2955;34;0x0
0;1;30557530660000;491;520.215;43;0x0
0;1;30586256820000;197;208.722;26;0x0
0;1;30683524500000;602;637.819;59;0x0
0;0;30586256812000;720;504.821;65;0x0
0;0;30683524540000;52;36.4593;15;0x0
0;0;30763669452000;141;98.8607;17;0x0
0;0;30766519624000;103;72.2174;11;0x0
0;0;30893842932000;276;193.515;28;0x0
0;0;30904662816000;96;67.3094;15;0x0
0;0;31059066868000;775;543.384;63;0x0
0;0;31071140196000;82;57.4935;15;0x0
0;0;31085197932000;157;110.079;19;0x0
0;0;31101914140000;218;152.849;25;0x0
0;1;30763669444000;594;629.343;58;0x0
0;1;30766519620000;202;214.019;28;0x0
0;1;30893842928000;483;511.739;50;0x0
0;1;30904662804000;367;388.837;45;0x0
0;1;31059066856000;4095;4338.65;1412;0x8080
0;1;31071140180000;681;721.52;71;0x0
0;1;31085197936000;145;153.628;27;0x0
0;1;31101914136000;555;588.023;55;0x0
0;1;31208041076000;158;167.401;22;0x0
0;1;31358349880000;789;835.946;82;0x0
0;0;31208041072000;314;220.158;31;0x0
0;0;31358349888000;198;138.826;27;0x0
0;0;31442763560000;73;51.1832;14;0x0
0;0;31571809164000;64;44.873;15;0x0
0;0;31573648476000;74;51.8844;14;0x0
0;0;31599477128000;248;173.883;23;0x0
0;0;31606646380000;109;76.4243;14;0x0
0;0;31749743316000;55;38.5627;17;0x0
0;0;31762251956000;1559;1093.08;121;0x0
0;0;31762252696000;22;15.4251;15;0x0
0;1;31442763536000;546;578.487;52;0x0
0;1;31571809128000;613;649.474;59;0x0
0;1;31573648456000;625;662.188;62;0x0
0;1;31599477148000;164;173.758;26;0x0
0;1;31606646372000;279;295.601;33;0x0
0;1;31749743276000;124;131.378;18;0x0
0;1;31762251984000;75;79.4625;13;0x0
0;1;31762252636000;6;6.357;6;0x0
0;1;31893047480000;158;167.401;25;0x0
0;1;31909393168000;561;594.38;64;0x0
0;0;31893047476000;241;168.975;28;0x0
0;0;31909393172000;192;134.619;22;0x0
0;0;31911115472000;65;45.5741;11;0x0
0;0;31914080300000;115;80.6311;17;0x0
0;0;31971043940000;68;47.6775;12;0x0
0;0;31972497412000;1047;734.094;88;0x0
0;0;32000085940000;167;117.09;24;0x0
0;0;32002428620000;88;61.7003;11;0x0
0;0;32024413972000;221;154.952;28;0x0
0;0;32146309960000;962;674.497;81;0x0
0;1;31911115460000;587;621.927;66;0x0
0;1;31914080292000;409;433.336;39;0x0
0;1;31971043920000;287;304.077;42;0x0
0;1;31972497416000;381;403.67;43;0x0
0;1;32000085936000;318;336.921;36;0x0
0;1;32002428616000;589;624.046;64;0x0
0;1;32024413884000;179;189.651;30;0x0
0;1;32146309988000;6;6.357;5;0x0
0;1;32188960076000;608;644.176;60;0x0
0;1;32222050592000;505;535.048;52;0x0
0;0;32188960156000;31;21.7353;14;0x0
0;0;32222050604000;104;72.9186;17;0x0
0;0;32281427116000;153;107.274;20;0x0
0;0;32359139200000;104;72.9186;17;0x0
0;0;32371336920000;444;311.306;35;0x0
0;0;32445320232000;119;83.4357;17;0x0
0;0;32503170764000;99;69.4129;15;0x0
0;0;32525660044000;427;299.387;35;0x0
0;0;32561491504000;161;112.884;20;0x0
0;0;32649118520000;380;266.433;43;0x0
0;1;32281427108000;540;572.13;62;0x0
0;1;32359139184000;570;603.915;63;0x0
0;1;32371336952000;76;80.522;19;0x0
0;1;32445320224000;323;342.219;38;0x0
0;1;32503170752000;569;602.856;62;0x0
0;1;32525660052000;162;171.639;20;0x0
0;1;32561491500000;357;378.242;37;0x0
0;1;32649118452000;475;503.263;50;0x0
0;1;32649118988000;90;95.355;30;0x0
0;1;32752837736000;641;679.14;62;0x0
0;0;32752837756000;57;39.965;13;0x0
0;0;32806019612000;93;65.206;16;0x0
0;0;32855762088000;67;46.9764;10;0x0
0;0;32871301432000;55;38.5627;11;0x0
0;0;32943001788000;80;56.0912;14;0x0
0;0;32946834280000;114;79.93;19;0x0
0;0;32946834860000;13;9.11482;7;0x0
0;0;32946963340000;286;200.526;32;0x0
0;0;32957828876000;95;66.6083;15;0x0
0;0;32985523512000;402;281.858;43;0x0
0;1;32806019592000;598;633.581;64;0x0
0;1;32855762072000;612;648.414;60;0x0
0;1;32871301416000;583;617.689;56;0x0
0;1;32943001768000;435;460.883;41;0x0
0;1;32946834264000;618;654.771;62;0x0
0;1;32946834800000;99;104.891;37;0x0
0;1;32946963336000;337;357.052;34;0x0
0;1;32957828848000;595;630.403;52;0x0
0;1;32985523512000;411;435.455;43;0x0
0;1;33049773744000;175;185.413;22;0x0
0;0;33049773736000;277;194.216;29;0x0
0;0;33127308912000;252;176.687;28;0x0
0;0;33167306092000;113;79.2288;17;0x0
0;0;33167950940000;2329;1632.96;174;0x0
0;0;33268621324000;45;31.5513;11;0x0
0;0;33307843240000;140;98.1596;20;0x0
0;0;33314440476000;118;82.7345;18;0x0
0;0;33457856968000;786;551.096;65;0x0
0;0;33531329300000;262;183.699;32;0x0
0;0;33566533072000;172;120.596;23;0x0
0;1;33127308916000;304;322.088;37;0x0
0;1;33167306084000;259;274.411;34;0x0
0;1;33167950984000;69;73.1055;19;0x0
0;1;33268621308000;343;363.409;40;0x0
0;1;33307843228000;571;604.975;52;0x0
0;1;33314440472000;178;188.591;25;0x0
0;1;33457857012000;80;84.76;22;0x0
0;1;33531329296000;471;499.025;45;0x0
0;1;33566533096000;92;97.474;20;0x0
0;1;33632278400000;206;218.257;30;0x0
0;0;33632278400000;81;56.7923;15;0x0
0;0;33667419760000;96;67.3094;12;0x0
0;0;33718368656000;77;53.9878;13;0x0
0;0;33726971456000;190;133.217;23;0x0
0;0;33733152036000;35;24.5399;10;0x0
0;0;33740153868000;647;453.638;50;0x0
0;0;33800841176000;126;88.3436;16;0x0
0;0;33808334136000;127;89.0448;18;0x0
0;0;33915913056000;414;290.272;42;0x0
0;0;33956123480000;379;265.732;47;0x0
0;1;33667419768000;141;149.39;25;0x0
0;1;33718368640000;477;505.382;52;0x0
0;1;33726971452000;186;197.067;24;0x0
0;1;33733151992000;276;292.422;31;0x0
0;1;33740153876000;253;268.054;35;0x0
0;1;33800841168000;357;378.242;38;0x0
0;1;33808334128000;573;607.094;66;0x0
0;1;33915913032000;4095;4338.65;2066;0x8080
0;1;33956123492000;189;200.246;26;0x0
0;1;34082758336000;602;637.819;67;0x0
0;0;34082758360000;57;39.965;12;0x0
0;0;34129361536000;127;89.0448;17;0x0
0;0;34147785324000;313;219.457;34;0x0
0;0;34152412864000;165;115.688;20;0x0
0;0;34163615448000;108;75.7231;14;0x0
0;0;34188382228000;321;225.066;33;0x0
0;0;34195754360000;84;58.8958;14;0x0
0;0;34246920560000;155;108.677;19;0x0
0;0;34365092628000;99;69.4129;14;0x2
0;0;34500935264000;76;53.2866;15;0x0
0;1;34129361528000;594;629.343;68;0x0
0;1;34147785328000;280;296.66;35;0x0
0;1;34152412860000;360;381.42;48;0x0
0;1;34163615440000;584;618.748;62;0x0
0;1;34188382236000;169;179.056;21;0x0
0;1;34195754364000;154;163.163;29;0x0
0;1;34246920548000;567;600.737;56;0x0
0;1;34365092624000;240;254.28;32;0x2
0;1;34500935252000;612;648.414;61;0x0
0;1;34542796108000;160;169.52;24;0x0
0;0;34542796100000;309;216.652;29;0x0
0;0;34626150772000;114;79.93;16;0x0
